id,name,country id,created_at,updated_at
2672,Aargau,96,null,null
2673,Blackburn with Darwen,18,null,null
2674,Valjevo,105,null,null
2675,North Tyneside,18,null,null
2676,Moray,18,null,null
2677,Flintshire,18,null,null
2678,Fingal,109,null,null
2679,Malaita,174,null,null
2680,Celje,148,null,null
2681,Kirkop,145,null,null
2682,Meath,109,null,null
2683,Isles of Scilly,18,null,null
2684,Nandi,48,null,null
2685,Pembroke,145,null,null
2686,Aˇabac,105,null,null
2687,Bolton,18,null,null
2688,Tasman,90,null,null
2689,Makira and Ulawa,174,null,null
2690,Kamnik,148,null,null
2691,Baucau,155,null,null
2692,Radlje ob Dravi,148,null,null
2693,Leitrim,109,null,null
2694,Attard,145,null,null
2695,Solihull,18,null,null
2696,"Scottish Borders, The",18,null,null
2697,Rhondda Cynon Taff,18,null,null
2698,Chaguanas,150,null,null
2699,Raplamaa,144,null,null
2700,Marsa,145,null,null
2701,Offaly,109,null,null
2702,Basilan,11,null,null
2703,Valmiera,128,null,null
2704,Kranj,148,null,null
2705,MohAcli,166,null,null
2706,Causeway Coast and Glens,18,null,null
2707,Conwy,18,null,null
2708,Pampanga,11,null,null
2709,Grosuplje,148,null,null
2710,Murangaa,48,null,null
2711,Bududa,87,null,null
2712,Ifugao,11,null,null
2713,aEAjmAn,89,null,null
2714,GAsargAsur,145,null,null
2715,LAAneVirumaa,144,null,null
2716,Alytaus Miestas,140,null,null
2717,AEebbuA,145,null,null
2718,Zagorje ob Savi,148,null,null
2719,Carlow,109,null,null
2720,Slovenj Gradec,148,null,null
2721,Bomet,48,null,null
2722,Gudja,145,null,null
2723,Dravograd,148,null,null
2724,Essequibo IslandsWest Demerara,153,null,null
2725,EscaldesEngordany,177,null,null
2726,JAÊgevamaa,144,null,null
2727,Gornji Milanovac,105,null,null
2728,Relizane,40,null,null
2729,Aalec,148,null,null
2730,Denbighshire,18,null,null
2731,Nara,1,null,null
2732,Bukidnon,11,null,null
2733,Litija,148,null,null
2734,Bajina BaAta,105,null,null
2735,Imqabba,145,null,null
2736,Wolverhampton,18,null,null
2737,San Pawl ilBaAsar,145,null,null
2738,Westmeath,109,null,null
2739,KrAko,148,null,null
2740,Jesenice,148,null,null
2741,Radovljica,148,null,null
2742,Marsaxlokk,145,null,null
2743,Prevalje,148,null,null
2744,Omusati,152,null,null
2745,Saaremaa,144,null,null
2746,Choiseul,174,null,null
2747,DytikA MakedonAa,44,null,null
2748,GAsaxaq,145,null,null
2749,BirAebbuAa,145,null,null
2750,AEurrieq,145,null,null
2751,Naxxar,145,null,null
2752,SopiAte,141,null,null
2753,Trbovlje,148,null,null
2754,JAkabpils Novads,128,null,null
2755,Longford,109,null,null
2756,Schaffhausen,96,null,null
2757,Ar RayyAn,84,null,null
2758,IvanAçna Gorica,148,null,null
2759,Bury,18,null,null
2760,RogaAka Slatina,148,null,null
2761,Lyantonde,87,null,null
2762,East Renfrewshire,18,null,null
2763,Zamboanga Sibugay,11,null,null
2764,AAn Temouchent,40,null,null
2765,Serravalle,188,null,null
2766,VAÊrumaa,144,null,null
2767,aEAmrAn,68,null,null
2768,AakkAcr,73,null,null
2769,Mashonaland East,78,null,null
2770,Mayo,109,null,null
2771,PAÊlvamaa,144,null,null
2772,LaAko,148,null,null
2773,Bedford,18,null,null
2774,Bender,134,null,null
2775,Chikwawa,135,null,null
2776,Rutland,18,null,null
2777,Isabela,11,null,null
2778,DunaAjvAros,77,null,null
2779,Kasungu,135,null,null
2780,Safi,145,null,null
2781,Labuan,57,null,null
2782,Yalova,13,null,null
2783,PoAega,105,null,null
2784,Sandwell,18,null,null
2785,West Lothian,18,null,null
2786,RuAe,148,null,null
2787,Imtarfa,145,null,null
2788,SAeo Salvador do Mundo,167,null,null
2789,Warwickshire,18,null,null
2790,KerA?em,145,null,null
2791,Cavan,109,null,null
2792,A?land,101,null,null
2793,Nova Gorica,148,null,null
2794,Airovnica,148,null,null
2795,Ribeira Grande,167,null,null
2796,Taranaki,90,null,null
2797,Krupanj,105,null,null
2798,Lebane,105,null,null
2799,Aˇtore,148,null,null
2800,Siaya,48,null,null
2801,Aleksinac,105,null,null
2802,Cerklje na Gorenjskem,148,null,null
2803,Bujumbura Rural,147,null,null
2804,AˇoAtanj,148,null,null
2805,Aêian BiAn,28,null,null
2806,Luqa,145,null,null
2807,Tobago,150,null,null
2808,Diego Martin,150,null,null
2809,VladiAçin Han,105,null,null
2810,KnjaAevac,105,null,null
2811,Batanes,11,null,null
2812,Murska Sobota,148,null,null
2813,Ljubovija,105,null,null
2814,Slovenska Bistrica,148,null,null
2815,Smederevska Palanka,105,null,null
2816,Qrendi,145,null,null
2817,Gornja Radgona,148,null,null
2818,KarlovarskA Kraj,99,null,null
2819,Zanzibar North,50,null,null
2820,Mali Zvornik,105,null,null
2821,Point Fortin,150,null,null
2822,Novo Mesto,148,null,null
2823,DarhanUul,120,null,null
2824,JArvamaa,144,null,null
2825,Surdulica,105,null,null
2826,PoAarevac,105,null,null
2827,Mayuge,87,null,null
2828,Durham,18,null,null
2829,VaraAdinska Aupanija,132,null,null
2830,Ptuj,148,null,null
2831,Powys,18,null,null
2832,Maguindanao,11,null,null
2833,Nitriansky,142,null,null
2834,Ermera,155,null,null
2835,ZajeAçar,105,null,null
2836,Isle of Anglesey,18,null,null
2837,Aˇentjur,148,null,null
2838,Al Khawr wa adh DhakhArah,84,null,null
2839,Eilean Siar,18,null,null
2840,Dowa,135,null,null
2841,Laois,109,null,null
2842,Bobonaro,155,null,null
2843,AAn Defla,40,null,null
2844,MaadabA,108,null,null
2845,Eastern Province,121,null,null
2846,Quirino,11,null,null
2847,Prebold,148,null,null
2848,MiklavA na Dravskem Polju,148,null,null
2849,Guimaras,11,null,null
2850,San JuanLaventille,150,null,null
2851,AˇempeterVrtojba,148,null,null
2852,Mozirje,148,null,null
2853,Aˇmartno ob Paki,148,null,null
2854,Rumonge,147,null,null
2855,TrenAçiansky,142,null,null
2856,Trebnje,148,null,null
2857,Bor,105,null,null
2858,Yambol,98,null,null
2859,Loznica,105,null,null
2860,ParaAin,105,null,null
2861,TrAiAç,148,null,null
2862,JArmala,128,null,null
2863,Bulambuli,87,null,null
2864,Borgo Maggiore,188,null,null
2865,Maracha,87,null,null
2866,Luwero,87,null,null
2867,West Pokot,48,null,null
2868,Jarash,108,null,null
2869,Polzela,148,null,null
2870,Bayelsa,16,null,null
2871,Lienchiang,24,null,null
2872,Hiiumaa,144,null,null
2873,Namayingo,87,null,null
2874,Xewkija,145,null,null
2875,Caerphilly,18,null,null
2876,Selibe Phikwe,159,null,null
2877,KiAçevo,141,null,null
2878,LuAçani,105,null,null
2879,Knowsley,18,null,null
2880,Valgamaa,144,null,null
2881,BreAice,148,null,null
2882,Tbong Khmum,82,null,null
2883,GAsasri,145,null,null
2884,KoAçevje,148,null,null
2885,Smederevo,105,null,null
2886,BAnh PhAEaE?c,28,null,null
2887,KruAevac,105,null,null
2888,Hrastnik,148,null,null
2889,Mila,40,null,null
2890,Al BuraymA,130,null,null
2891,Hunedoara,70,null,null
2892,Mountain,11,null,null
2893,Luuka,87,null,null
2894,Dingli,145,null,null
2895,Apayao,11,null,null
2896,Ankaran,148,null,null
2897,Lendava,148,null,null
2898,Ha?u Giang,28,null,null
2899,HoAçeSlivnica,148,null,null
2900,Selnica ob Dravi,148,null,null
2901,Despotovac,105,null,null
2902,Chuuk,196,null,null
2903,Mauren,184,null,null
2904,Kinmen,24,null,null
2905,Aˇmartno pri Litiji,148,null,null
2906,Saga,1,null,null
2907,MamushA,201,null,null
2908,LiquiAsA,155,null,null
2909,Ingushetiya,12,null,null
2910,Osmaniye,13,null,null
2911,Cibitoke,147,null,null
2912,Belait,149,null,null
2913,Kibuku,87,null,null
2914,XagAsra,145,null,null
2915,Lenart,148,null,null
2916,Lai ChAcu,28,null,null
2917,Manatuto,155,null,null
2918,Neno,135,null,null
2919,MoravAçe,148,null,null
2920,Apac,87,null,null
2921,Imdina,145,null,null
2922,"Sevastopola, Misto",54,null,null
2923,Kladovo,105,null,null
2924,Jura,96,null,null
2925,DAzce,13,null,null
2926,Kanal,148,null,null
2927,NiederAsterreich,59,null,null
2928,Mwaro,147,null,null
2929,Nadur,145,null,null
2930,Nazarje,148,null,null
2931,MengeA,148,null,null
2932,PanAçevo,105,null,null
2933,Brezovica,148,null,null
2934,ZreAçe,148,null,null
2935,Preddvor,148,null,null
2936,Rubirizi,87,null,null
2937,Vuzenica,148,null,null
2938,Munxar,145,null,null
2939,Vrhnika,148,null,null
2940,Pirot,105,null,null
2941,Domagnano,188,null,null
2942,Greenwich,18,null,null
2943,Sevnica,148,null,null
2944,PoljAçane,148,null,null
2945,Vlasotince,105,null,null
2946,Agusan del Sur,11,null,null
2947,Zanzibar CentralSouth,50,null,null
2948,Airi,148,null,null
2949,Aˇmarje pri JelAah,148,null,null
2950,Komenda,148,null,null
2951,Metlika,148,null,null
2952,Tipaza,40,null,null
2953,Sannat,145,null,null
2954,Vojnik,148,null,null
2955,Medvode,148,null,null
2956,Orellana,56,null,null
2957,Aˇkofljica,148,null,null
2958,Remich,170,null,null
2959,Isabel,174,null,null
2960,Agusan del Norte,11,null,null
2961,Buikwe,87,null,null
2962,Muta,148,null,null
2963,Radenci,148,null,null
2964,Eschen,184,null,null
2965,Yap,196,null,null
2966,NovobArdA,201,null,null
2967,GraAsanicA,201,null,null
2968,Bled,148,null,null
2969,Duplek,148,null,null
2970,Trstenik,105,null,null
2971,Bushenyi,87,null,null
2972,Schellenberg,184,null,null
2973,Acquaviva,188,null,null
2974,SiAAiewi,145,null,null
2975,Rabat,145,null,null
2976,South Lanarkshire,18,null,null
2977,Borovnica,148,null,null
2978,Kaliro,87,null,null
2979,TunapunaPiarco,150,null,null
2980,Ljutomer,148,null,null
2981,AraAçinovo,141,null,null
2982,Idrija,148,null,null
2983,LogDragomer,148,null,null
2984,Naklo,148,null,null
2985,Prokuplje,105,null,null
2986,Tissemsilt,40,null,null
2987,BatoAçina,105,null,null
2988,Abyan,68,null,null
2989,MellieAsa,145,null,null
2990,Sopron,77,null,null
2991,Umm AZalAl,84,null,null
2992,Al BAacah,35,null,null
2993,VrnjaAçka Banja,105,null,null
2994,Aileu,155,null,null
2995,Oplotnica,148,null,null
2996,Fiorentino,188,null,null
2997,Namutumba,87,null,null
2998,Vestfold,123,null,null
2999,PenalDebe,150,null,null
3000,SaintLouis,55,null,null
3001,Nippes,69,null,null
3002,OrmoA,148,null,null
3003,Couffo,126,null,null
3004,Ebonyi,16,null,null
3005,Manafwa,87,null,null
3006,Dimitrovgrad,105,null,null
3007,MeAimurska Aupanija,132,null,null
3008,AˇenAçur,148,null,null
3009,Ibanda,87,null,null
3010,Mirna,148,null,null
3011,RaAçeFram,148,null,null
3012,Flevoland,88,null,null
3013,ACErnomelj,148,null,null
3014,Makueni,48,null,null
3015,Ferizaj,201,null,null
3016,TaitaTaveta,48,null,null
3017,Vitanje,148,null,null
3018,Sremski Karlovci,105,null,null
3019,Doljevac,105,null,null
3020,Rukungiri,87,null,null
3021,GAsajnsielem,145,null,null
3022,Donegal,109,null,null
3023,East Sussex,18,null,null
3024,Tafea,179,null,null
3025,KoprivniAçkoKriAevaAçka Aupanija,132,null,null
3026,Windsor and Maidenhead,18,null,null
3027,Butambala,87,null,null
3028,KanjiAa,105,null,null
3029,Aˇentjernej,148,null,null
3030,AnnobAn,163,null,null
3031,Santo Domingo de los TsAchilas,56,null,null
3032,KhAst,43,null,null
3033,Kyenjojo,87,null,null
3034,Central Bedfordshire,18,null,null
3035,aEAjlAn,108,null,null
3036,Velika Plana,105,null,null
3037,AzIs ZIsaaEAyin,84,null,null
3038,Qala,145,null,null
3039,Prizren,201,null,null
3040,Raymah,68,null,null
3041,Montegiardino,188,null,null
3042,Mitooma,87,null,null
3043,Blaenau Gwent,18,null,null
3044,Nagykanizsa,77,null,null
3045,Kalungu,87,null,null
3046,Brvenica,141,null,null
3047,Svilajnac,105,null,null
3048,Ainaro,155,null,null
3049,VukovarskoSrijemska Aupanija,132,null,null
3050,AdIs DIsAliaE,68,null,null
3051,Santa LuA?ija,145,null,null
3052,Slough,18,null,null
3053,MajAperk,148,null,null
3054,Sefton,18,null,null
3055,Bukomansimbi,87,null,null
3056,Svrljig,105,null,null
3057,Horjul,148,null,null
3058,Postojna,148,null,null
3059,LuAçe,148,null,null
3060,Hajdina,148,null,null
3061,Aˇid,105,null,null
3062,Negotin,105,null,null
3063,North East Lincolnshire,18,null,null
3064,Kajiado,48,null,null
3065,Telford and Wrekin,18,null,null
3066,Tana River,48,null,null
3067,Gorje,148,null,null
3068,Pivka,148,null,null
3069,BraslovAçe,148,null,null
3070,MasallA,64,null,null
3071,Butaleja,87,null,null
3072,SamegreloZemo Svaneti,104,null,null
3073,Tarrafal,167,null,null
3074,Tivat,165,null,null
3075,Lovrenc na Pohorju,148,null,null
3076,Ruggell,184,null,null
3077,Pesnica,148,null,null
3078,Serere,87,null,null
3079,Cerknica,148,null,null
3080,Amuria,87,null,null
3081,Gamprin,184,null,null
3082,Bojnik,105,null,null
3083,Sheema,87,null,null
3084,Capellen,170,null,null
3085,Vodice,148,null,null
3086,Bukedea,87,null,null
3087,Dobrna,148,null,null
3088,Nakaseke,87,null,null
3089,El Tarf,40,null,null
3090,Oddar Meanchey,82,null,null
3091,Wiltz,170,null,null
3092,Kween,87,null,null
3093,Aˇentilj,148,null,null
3094,Gorgol,129,null,null
3095,Vransko,148,null,null
3096,VrAac,105,null,null
3097,Aˇentrupert,148,null,null
3098,Odranci,148,null,null
3099,Davao Oriental,11,null,null
3100,Nyandarua,48,null,null
3101,Logatec,148,null,null
3102,Kole,87,null,null
3103,CouvaTabaquiteTalparo,150,null,null
3104,Partesh,201,null,null
3105,AEebbuA (Ghawdex),145,null,null
3106,Bohinj,148,null,null
3107,Zombo,87,null,null
3108,Narok,48,null,null
3109,Rakai,87,null,null
3110,Schaan,184,null,null
3111,Encamp,177,null,null
3112,AjdovAAçina,148,null,null
3113,NasAèn,42,null,null
3114,Lwengo,87,null,null
3115,Trzin,148,null,null
3116,SEdErEk,64,null,null
3117,GoriAnica,148,null,null
3118,ImAarr,145,null,null
3119,Bukwa,87,null,null
3120,Oshikoto,152,null,null
3121,RenAçeVogrsko,148,null,null
3122,Salaspils Novads,128,null,null
3123,Gllogovc,201,null,null
3124,Kikinda,105,null,null
3125,Dokolo,87,null,null
3126,Dornava,148,null,null
3127,Astara,64,null,null
3128,Rahovec,201,null,null
3129,AaEana,176,null,null
3130,South Cotabato,11,null,null
3131,Beltinci,148,null,null
3132,Topola,105,null,null
3133,Sokobanja,105,null,null
3134,Bogovinje,141,null,null
3135,Balzers,184,null,null
3136,FushA KosovA,201,null,null
3137,Obiliq,201,null,null
3138,Kamwenge,87,null,null
3139,Shtime,201,null,null
3140,Swindon,18,null,null
3141,Bela Crkva,105,null,null
3142,Aelezniki,148,null,null
3143,Ngora,87,null,null
3144,Echternach,170,null,null
3145,Kara,83,null,null
3146,Dol pri Ljubljani,148,null,null
3147,Kumanovo,141,null,null
3148,Ig,148,null,null
3149,Vushtrri,201,null,null
3150,Falkirk,18,null,null
3151,SeAana,148,null,null
3152,Alebtong,87,null,null
3153,Visaginas,140,null,null
3154,Brcko District,133,null,null
3155,Gorenja VasPoljane,148,null,null
3156,OecussiAmbeno,155,null,null
3157,BjelovarskoBilogorska Aupanija,132,null,null
3158,GAsarb,145,null,null
3159,Cerkno,148,null,null
3160,Cova Lima,155,null,null
3161,Cheshire East,18,null,null
3162,LautAcm,155,null,null
3163,Armavir,102,null,null
3164,LoAka Dolina,148,null,null
3165,Chiesanuova,188,null,null
3166,Sveti Jurij ob AˇAçavnici,148,null,null
3167,ReAçica ob Savinji,148,null,null
3168,MalishevA,201,null,null
3169,Paul,167,null,null
3170,Manufahi,155,null,null
3171,Dobrepolje,148,null,null
3172,Kanungu,87,null,null
3173,Ljubno,148,null,null
3174,StopiAu Novads,128,null,null
3175,StraAa,148,null,null
3176,Gomba,87,null,null
3177,East New Britain,151,null,null
3178,Senta,105,null,null
3179,Sejong,15,null,null
3180,TiAina,148,null,null
3181,South East,159,null,null
3182,AigaileTai,176,null,null
3183,AˇmarjeAke Toplice,148,null,null
3184,Al JafArah,60,null,null
3185,VrapAçiAte,141,null,null
3186,KidriAçevo,148,null,null
3187,SemiAç,148,null,null
3188,Oyam,87,null,null
3189,PoAeAkoSlavonska Aupanija,132,null,null
3190,Ilinden,141,null,null
3191,StarAe,148,null,null
3192,BaAçka Palanka,105,null,null
3193,Brda,148,null,null
3194,TurniAAçe,148,null,null
3195,Yamaguchi,1,null,null
3196,Aêak NAng,28,null,null
3197,Blace,105,null,null
3198,Lipjan,201,null,null
3199,Gostivar,141,null,null
3200,La Massana,177,null,null
3201,Tabor,148,null,null
3202,SuharekA,201,null,null
3203,SucumbAos,56,null,null
3204,AAYdam,64,null,null
3205,KriAevci,148,null,null
3206,Strumica,141,null,null
3207,Siparia,150,null,null
3208,Tutong,149,null,null
3209,Viti,201,null,null
3210,Kllokot,201,null,null
3211,Hampshire,18,null,null
3212,GjakovA,201,null,null
3213,Sembabule,87,null,null
3214,Vianden,170,null,null
3215,Tsirang,171,null,null
3216,Wardak,43,null,null
3217,Ada,105,null,null
3218,Pailin,82,null,null
3219,Petrovec,141,null,null
3220,Sveta Trojica v Slovenskih Goricah,148,null,null
3221,PejA,201,null,null
3222,Sveta Ana,148,null,null
3223,Tolmin,148,null,null
3224,Pazardzhik,98,null,null
3225,Princes Town,150,null,null
3226,Tarrafal de SAeo Nicolau,167,null,null
3227,Triesen,184,null,null
3228,Benedikt,148,null,null
3229,StudeniAçani,141,null,null
3230,Kep,82,null,null
3231,Sant JuliAˇ de LAria,177,null,null
3232,Palangos Miestas,140,null,null
3233,Faetano,188,null,null
3234,Buyende,87,null,null
3235,SAeo LourenAso dos ArgAeos,167,null,null
3236,Kwale,48,null,null
3237,Mirna PeAç,148,null,null
3238,Isingiro,87,null,null
3239,Apatin,105,null,null
3240,MArupes Novads,128,null,null
3241,Novi Pazar,105,null,null
3242,Kyegegwa,87,null,null
3243,San Lawrenz,145,null,null
3244,RadeAçe,148,null,null
3245,Buhweju,87,null,null
3246,KaAsanik,201,null,null
3247,Debar,141,null,null
3248,Hani i Elezit,201,null,null
3249,Derbyshire,18,null,null
3250,Mersch,170,null,null
3251,BErdE,64,null,null
3252,Budva,165,null,null
3253,Ucar,64,null,null
3254,Sombor,105,null,null
3255,OdAaci,105,null,null
3256,Chungnam,15,null,null
3257,Destrnik,148,null,null
3258,Tearce,141,null,null
3259,Astfold,123,null,null
3260,VerAej,148,null,null
3261,Kungota,148,null,null
3262,Auprija,105,null,null
3263,PomeroonSupenaam,153,null,null
3264,Jegunovce,141,null,null
3265,ACErenAovci,148,null,null
3266,Kobarid,148,null,null
3267,Aelino,141,null,null
3268,Ohrid,141,null,null
3269,Skenderajaˇ,201,null,null
3270,Penama,179,null,null
3271,DeAsan,201,null,null
3272,Markovci,148,null,null
3273,Laikipia,48,null,null
3274,TharakaNithi,48,null,null
3275,Arilje,105,null,null
3276,Kovin,105,null,null
3277,Boljevac,105,null,null
3278,Kavango West,152,null,null
3279,PodujevA,201,null,null
3280,KlinA,201,null,null
3281,CElilabad,64,null,null
3282,Mayabeque,62,null,null
3283,Struga,141,null,null
3284,Vipava,148,null,null
3285,Ilirska Bistrica,148,null,null
3286,Saulkrastu Novads,128,null,null
3287,AuAemberk,148,null,null
3288,Ialoveni,134,null,null
3289,Batken,122,null,null
3290,KosjeriA,105,null,null
3291,Veles,141,null,null
3292,DobrovaPolhov Gradec,148,null,null
3293,Amolatar,87,null,null
3294,ACEaAka,141,null,null
3295,Wanica,154,null,null
3296,Velike LaAAçe,148,null,null
3297,Puconci,148,null,null
3298,Anjouan,166,null,null
3299,Saint Thomas,114,null,null
3300,Aˇkocjan,148,null,null
3301,AZEmkir,64,null,null
3302,Naftalan,64,null,null
3303,Kardzhali,98,null,null
3304,Mukdahan,25,null,null
3305,Guria,104,null,null
3306,BaAçka Topola,105,null,null
3307,Nong Bua Lamphu,25,null,null
3308,Dolenjske Toplice,148,null,null
3309,Drochia,134,null,null
3310,AiAevac,105,null,null
3311,MokronogTrebelno,148,null,null
3312,Herceg Novi,165,null,null
3313,PlandiAte,105,null,null
3314,RogaAovci,148,null,null
3315,VirovitiAçkoPodravska Aupanija,132,null,null
3316,HrpeljeKozina,148,null,null
3317,Cankova,148,null,null
3318,Velika Polana,148,null,null
3319,SrediAAçe ob Dravi,148,null,null
3320,Lamwo,87,null,null
3321,Kotayka,102,null,null
3322,XaAsmaz,64,null,null
3323,StrAüAYeni,134,null,null
3324,IdaVirumaa,144,null,null
3325,Biombo,143,null,null
3326,BogatiA,105,null,null
3327,Lipkovo,141,null,null
3328,BalakEn,64,null,null
3329,Qazax,64,null,null
3330,Varvarin,105,null,null
3331,Vidin,98,null,null
3332,KoAçani,141,null,null
3333,ACEeAinovoObleAevo,141,null,null
3334,Santa Elena,56,null,null
3335,St. Helens,18,null,null
3336,RaAanj,105,null,null
3337,CAsu Novads,128,null,null
3338,Dinagat Islands,11,null,null
3339,Mongar,171,null,null
3340,Anenii Noi,134,null,null
3341,Blagoevgrad,98,null,null
3342,BartAn,13,null,null
3343,Sabirabad,64,null,null
3344,Mionica,105,null,null
3345,Jiwaka,151,null,null
3346,Junik,201,null,null
3347,Soroca,134,null,null
3348,SisaAçkoMoslavaAçka Aupanija,132,null,null
3349,AranAelovac,105,null,null
3350,Kula,105,null,null
3351,Gabrovo,98,null,null
3352,Bloke,148,null,null
3353,ApaAçe,148,null,null
3354,Cerkvenjak,148,null,null
3355,Lukovica,148,null,null
3356,Haa,171,null,null
3357,KrapinskoZagorska Aupanija,132,null,null
3358,Novi BeAçej,105,null,null
3359,BeAçej,105,null,null
3360,AZErur,64,null,null
3361,JurAinci,148,null,null
3362,Aizkraukles Novads,128,null,null
3363,HAnceAYti,134,null,null
3364,AmmAchostos,157,null,null
3365,KerAneia,157,null,null
3366,Orhei,134,null,null
3367,Gornji Grad,148,null,null
3368,AitoraAa,105,null,null
3369,MingEAsevir,64,null,null
3370,Amnat Charoen,25,null,null
3371,Videm,148,null,null
3372,Kotido,87,null,null
3373,Titel,105,null,null
3374,LAgar,43,null,null
3375,LaAsAn,64,null,null
3376,Cirkulane,148,null,null
3377,Ungheni,134,null,null
3378,Bar,165,null,null
3379,Ribnica,148,null,null
3380,MirenKostanjevica,148,null,null
3381,PaktAkA,43,null,null
3382,Hela,151,null,null
3383,IAYdAr,13,null,null
3384,Istog,201,null,null
3385,Planken,184,null,null
3386,DubAüsari,134,null,null
3387,Pader,87,null,null
3388,MeroAina,105,null,null
3389,Triesenberg,184,null,null
3390,Zaqatala,64,null,null
3391,Atua,176,null,null
3392,FloreAYti,134,null,null
3393,Podlehnik,148,null,null
3394,Bovec,148,null,null
3395,Kotor,165,null,null
3396,Stara Pazova,105,null,null
3397,SAeo Miguel,167,null,null
3398,Carnikavas Novads,128,null,null
3399,Viqueque,155,null,null
3400,Clervaux,170,null,null
3401,Redange,170,null,null
3402,SAeo Domingos,167,null,null
3403,Bosilovo,141,null,null
3404,VevAçani,141,null,null
3405,HAdmezAvAsArhely,77,null,null
3406,AAYdaAY,64,null,null
3407,SAngerei,134,null,null
3408,OmbellaMpoko,124,null,null
3409,Aˇtip,141,null,null
3410,ZavrAç,148,null,null
3411,YardAmlA,64,null,null
3412,Mosteiros,167,null,null
3413,SaatlA,64,null,null
3414,Kaffrine,55,null,null
3415,Ribnica na Pohorju,148,null,null
3416,BeylEqan,64,null,null
3417,Criuleni,134,null,null
3418,Briceni,134,null,null
3419,Aekavas Novads,128,null,null
3420,Sveti TomaA,148,null,null
3421,Sangre Grande,150,null,null
3422,SudOuest,100,null,null
3423,EdineAe,134,null,null
3424,BeoAçin ,105,null,null
3425,Shiselweni,172,null,null
3426,Ordino,177,null,null
3427,Targovishte,98,null,null
3428,Bosilegrad,105,null,null
3429,KniA,105,null,null
3430,KamenicA,201,null,null
3431,Kostanjevica na Krki,148,null,null
3432,Canillo,177,null,null
3433,Agago,87,null,null
3434,MahaicaBerbice,153,null,null
3435,Sveti AndraA v Slovenskih Goricah,148,null,null
3436,Brava,167,null,null
3437,Sa Kaeo,25,null,null
3438,Komen,148,null,null
3439,TErtEr,64,null,null
3440,SeAçanj,105,null,null
3441,BaAçki Petrovac,105,null,null
3442,FAzuli,64,null,null
3443,TeleneAYti,134,null,null
3444,CimiAYlia,134,null,null
3445,MarijampolA?,140,null,null
3446,FAüleAYti,134,null,null
3447,StocktononTees,18,null,null
3448,Kuzma,148,null,null
3449,DivaAça,148,null,null
3450,InAçukalna Novads,128,null,null
3451,Sare Pul,43,null,null
3452,OcniAea,134,null,null
3453,AAYcabEdi,64,null,null
3454,Kozje,148,null,null
3455,DAykundA,43,null,null
3456,Bogdanci,141,null,null
3457,Buliisa,87,null,null
3458,Xiangkhouang,127,null,null
3459,Plasnica,141,null,null
3460,Amudat,87,null,null
3461,Sveti Jurij v Slovenskih Goricah,148,null,null
3462,Lerik,64,null,null
3463,Glodeni,134,null,null
3464,Bueng Kan,25,null,null
3465,KovaAçica,105,null,null
3466,Bolikhamxai,127,null,null
3467,ACEoka,105,null,null
3468,IkAA˙iles Novads,128,null,null
3469,Aksaray,13,null,null
3470,Dobje,148,null,null
3471,AZoldAüneAYti,134,null,null
3472,Gornji Petrovci,148,null,null
3473,Samdrup Jongkhar,171,null,null
3474,Dragash,201,null,null
3475,AAYsu,64,null,null
3476,Moravske Toplice,148,null,null
3477,Podvelka,148,null,null
3478,Olaines Novads,128,null,null
3479,Sarpang,171,null,null
3480,BilEsuvar,64,null,null
3481,Nisporeni,134,null,null
3482,Makole,148,null,null
3483,Basarabeasca,134,null,null
3484,Mtskheta Mtianeti,104,null,null
3485,Salyan,64,null,null
3486,Trashigang,171,null,null
3487,AEdaAu Novads,128,null,null
3488,Leova,134,null,null
3489,ZErdab,64,null,null
3490,QEbElE,64,null,null
3491,KArdEmir,64,null,null
3492,GAügAüuzia,134,null,null
3493,Aabalj,105,null,null
3494,Ozolnieku Novads,128,null,null
3495,Ceredigion,18,null,null
3496,MedveAa,105,null,null
3497,CAüuAYeni,134,null,null
3498,Napak,87,null,null
3499,Prilep,141,null,null
3500,Ulcinj,165,null,null
3501,Vrbas,105,null,null
3502,AAYstafa,64,null,null
3503,Pemagatshel,171,null,null
3504,Santa Catarina do Fogo,167,null,null
3505,AitiAte,105,null,null
3506,Qusar,64,null,null
3507,Quba,64,null,null
3508,AmiAYli,64,null,null
3509,ZEngilan,64,null,null
3510,Taraclia,134,null,null
3511,RazkriAje,148,null,null
3512,Kvemo Kartli,104,null,null
3513,Shida Kartli,104,null,null
3514,NeftAsala,64,null,null
3515,RoAaje,165,null,null
3516,ACEajetina,105,null,null
3517,Rezina,134,null,null
3518,KrivogaAtani,141,null,null
3519,Rogatec,148,null,null
3520,Qachaas Nek,146,null,null
3521,Sremska Mitrovica,105,null,null
3522,AZtefanVodAü,134,null,null
3523,FaaEasaleleaga,176,null,null
3524,Ivanjica,105,null,null
3525,Warrap,169,null,null
3526,SAcdhiou,55,null,null
3527,GAygAl,64,null,null
3528,ACErna na KoroAkem,148,null,null
3529,Bomi,110,null,null
3530,InAija,105,null,null
3531,RAAYcani,134,null,null
3532,Vasilevo,141,null,null
3533,Aabari,105,null,null
3534,ZveAsan,201,null,null
3535,East Darfur,33,null,null
3536,Kaakheti,104,null,null
3537,RadoviA,141,null,null
3538,Kalinga,11,null,null
3539,Cantemir,134,null,null
3540,Osilnica,148,null,null
3541,Petrovac na Mlavi,105,null,null
3542,Istarska Aupanija,132,null,null
